Humidity,2015-12-07T17:59:32.914287Z,63
Temperature,2015-12-07T17:59:32.914563Z,16.300000
IndoorTemperature,2015-12-07T17:59:56.164745Z,23.400000
Pressure,2015-12-07T17:59:56.279614Z,102137
Humidity,2015-12-07T18:59:38.004805Z,68
Temperature,2015-12-07T18:59:38.005363Z,15.700000
IndoorTemperature,2015-12-07T18:59:55.585627Z,23.300000
Pressure,2015-12-07T18:59:55.737809Z,102156
Humidity,2015-12-07T19:59:43.030787Z,72
Temperature,2015-12-07T19:59:43.031835Z,15.300000
IndoorTemperature,2015-12-07T19:59:55.148587Z,23.300000
Pressure,2015-12-07T19:59:55.263424Z,102128
Humidity,2015-12-07T20:59:48.233988Z,73
Temperature,2015-12-07T20:59:48.234458Z,15.000000
IndoorTemperature,2015-12-07T20:59:55.175766Z,23.300000
Pressure,2015-12-07T20:59:55.298590Z,102176
Humidity,2015-12-07T21:59:53.330020Z,73
Temperature,2015-12-07T21:59:53.330480Z,14.700000
IndoorTemperature,2015-12-07T21:59:55.219012Z,23.400000
Pressure,2015-12-07T21:59:55.333685Z,102171
IndoorTemperature,2015-12-07T22:59:54.606854Z,23.200000
Pressure,2015-12-07T22:59:54.759312Z,102256
Temperature,2015-12-07T22:59:58.397722Z,14.900000
Humidity,2015-12-07T22:59:58.397791Z,73
Humidity,2015-12-07T23:59:28.491983Z,73
Temperature,2015-12-07T23:59:28.492229Z,14.800000
IndoorTemperature,2015-12-07T23:59:54.203913Z,23.100000
Pressure,2015-12-07T23:59:54.355056Z,102278
Humidity,2015-12-08T00:59:33.644148Z,75
Temperature,2015-12-08T00:59:33.644866Z,14.700000
IndoorTemperature,2015-12-08T00:59:58.508929Z,23.000000
Pressure,2015-12-08T00:59:58.621479Z,102285
Temperature,2015-12-08T01:59:38.730065Z,14.700000
Humidity,2015-12-08T01:59:38.730699Z,75
IndoorTemperature,2015-12-08T01:59:54.210003Z,22.900000
Pressure,2015-12-08T01:59:54.324969Z,102258
Humidity,2015-12-08T02:59:43.840394Z,75
Temperature,2015-12-08T02:59:43.840995Z,14.800000
IndoorTemperature,2015-12-08T02:59:53.874697Z,22.800000
Pressure,2015-12-08T02:59:53.988220Z,102322
Temperature,2015-12-08T03:59:48.937853Z,14.500000
Humidity,2015-12-08T03:59:48.938865Z,77
IndoorTemperature,2015-12-08T03:59:53.223620Z,22.700000
Pressure,2015-12-08T03:59:53.337100Z,102366
IndoorTemperature,2015-12-08T04:59:53.269898Z,22.600000
Pressure,2015-12-08T04:59:53.423759Z,102407
Humidity,2015-12-08T04:59:53.999500Z,80
Temperature,2015-12-08T04:59:53.999566Z,14.200000
Humidity,2015-12-08T05:59:24.121832Z,84
Temperature,2015-12-08T05:59:24.121883Z,13.800000
IndoorTemperature,2015-12-08T05:59:52.848510Z,22.600000
Pressure,2015-12-08T05:59:52.998684Z,102458
Temperature,2015-12-08T06:59:29.234020Z,13.700000
Humidity,2015-12-08T06:59:29.234091Z,84
IndoorTemperature,2015-12-08T06:59:52.677269Z,22.500000
Pressure,2015-12-08T06:59:52.831524Z,102537
Temperature,2015-12-08T07:59:34.257908Z,13.800000
Humidity,2015-12-08T07:59:34.373662Z,84
IndoorTemperature,2015-12-08T07:59:51.692236Z,22.500000
Pressure,2015-12-08T07:59:51.812903Z,102618
Temperature,2015-12-08T08:59:39.495752Z,14.100000
Humidity,2015-12-08T08:59:39.496280Z,83
IndoorTemperature,2015-12-08T08:59:50.948081Z,22.500000
Pressure,2015-12-08T08:59:51.062541Z,102677
Temperature,2015-12-08T09:59:44.453809Z,14.400000
Humidity,2015-12-08T09:59:44.569662Z,83
IndoorTemperature,2015-12-08T09:59:50.831305Z,22.600000
Pressure,2015-12-08T09:59:50.946493Z,102722
Humidity,2015-12-08T10:59:49.691130Z,81
Temperature,2015-12-08T10:59:49.691211Z,15.600000
IndoorTemperature,2015-12-08T10:59:50.671265Z,22.700000
Pressure,2015-12-08T10:59:50.785679Z,102737
IndoorTemperature,2015-12-08T11:59:50.084953Z,23.600000
Pressure,2015-12-08T11:59:50.239833Z,102726
Temperature,2015-12-08T11:59:54.733837Z,24.900000
Humidity,2015-12-08T11:59:54.734302Z,60
IndoorTemperature,2015-12-08T12:59:49.459018Z,23.000000
Pressure,2015-12-08T12:59:49.612719Z,102716
Humidity,2015-12-08T12:59:59.831068Z,68
Temperature,2015-12-08T12:59:59.831646Z,18.700000
Temperature,2015-12-08T13:59:29.899905Z,18.000000
Humidity,2015-12-08T13:59:29.900403Z,73
IndoorTemperature,2015-12-08T13:59:49.074255Z,23.000000
Pressure,2015-12-08T13:59:49.226156Z,102696
Humidity,2015-12-08T14:59:35.055414Z,75
Temperature,2015-12-08T14:59:35.055489Z,17.300000
IndoorTemperature,2015-12-08T14:59:48.993709Z,23.000000
Pressure,2015-12-08T14:59:49.110625Z,102703
Temperature,2015-12-08T15:59:40.281849Z,17.700000
Humidity,2015-12-08T15:59:40.291901Z,75
IndoorTemperature,2015-12-08T15:59:48.596093Z,23.100000
Pressure,2015-12-08T15:59:48.709881Z,102755
Temperature,2015-12-08T16:59:45.042153Z,16.400000
Humidity,2015-12-08T16:59:45.118757Z,77
IndoorTemperature,2015-12-08T16:59:48.504521Z,23.200000
Pressure,2015-12-08T16:59:48.617861Z,102775
IndoorTemperature,2015-12-08T17:59:48.383457Z,23.300000
Pressure,2015-12-08T17:59:48.552329Z,102800
Temperature,2015-12-08T17:59:50.210960Z,15.400000
Humidity,2015-12-08T17:59:50.323219Z,80
IndoorTemperature,2015-12-08T18:59:48.418047Z,23.200000
Pressure,2015-12-08T18:59:48.572935Z,102847
Humidity,2015-12-08T18:59:55.389754Z,80
Temperature,2015-12-08T18:59:55.390779Z,14.900000
IndoorTemperature,2015-12-08T19:59:47.141447Z,23.200000
Pressure,2015-12-08T19:59:47.296239Z,102886
Temperature,2015-12-08T19:59:59.799638Z,14.500000
Humidity,2015-12-08T19:59:59.914296Z,80
Temperature,2015-12-08T20:59:30.663120Z,14.500000
Humidity,2015-12-08T20:59:30.716549Z,78
IndoorTemperature,2015-12-08T20:59:45.659516Z,23.100000
Pressure,2015-12-08T20:59:45.811761Z,102926
Temperature,2015-12-08T21:59:35.689027Z,14.200000
Humidity,2015-12-08T21:59:35.689670Z,79
IndoorTemperature,2015-12-08T21:59:45.461773Z,23.300000
Pressure,2015-12-08T21:59:45.576135Z,102933
Humidity,2015-12-08T22:59:40.782940Z,79
Temperature,2015-12-08T22:59:40.783815Z,13.600000
IndoorTemperature,2015-12-08T22:59:45.333767Z,23.400000
Pressure,2015-12-08T22:59:45.447400Z,102936
IndoorTemperature,2015-12-08T23:59:44.684094Z,23.400000
Pressure,2015-12-08T23:59:44.796254Z,102934
Humidity,2015-12-08T23:59:45.916250Z,77
Temperature,2015-12-08T23:59:45.918576Z,13.100000
IndoorTemperature,2015-12-09T00:59:44.331725Z,23.900000
Pressure,2015-12-09T00:59:44.445605Z,102896
Temperature,2015-12-09T00:59:51.054913Z,13.000000
Humidity,2015-12-09T00:59:51.096294Z,79
IndoorTemperature,2015-12-09T01:59:44.489395Z,23.700000
Pressure,2015-12-09T01:59:44.604458Z,102873
Humidity,2015-12-09T01:59:56.150796Z,78
Temperature,2015-12-09T01:59:56.151126Z,12.600000
Temperature,2015-12-09T02:59:26.254111Z,12.200000
Humidity,2015-12-09T02:59:26.254195Z,78
IndoorTemperature,2015-12-09T02:59:44.906294Z,23.600000
Pressure,2015-12-09T02:59:45.008033Z,102852
Temperature,2015-12-09T03:59:31.369384Z,11.900000
Humidity,2015-12-09T03:59:31.370476Z,78
IndoorTemperature,2015-12-09T03:59:43.999270Z,23.600000
Pressure,2015-12-09T03:59:44.114243Z,102842
Temperature,2015-12-09T04:59:36.522686Z,11.700000
Humidity,2015-12-09T04:59:36.542219Z,77
IndoorTemperature,2015-12-09T04:59:43.259998Z,23.500000
Pressure,2015-12-09T04:59:43.335317Z,102833
Humidity,2015-12-09T05:59:41.622977Z,77
Temperature,2015-12-09T05:59:41.623113Z,11.600000
IndoorTemperature,2015-12-09T05:59:42.614104Z,23.500000
Pressure,2015-12-09T05:59:42.727897Z,102805
IndoorTemperature,2015-12-09T06:59:42.258358Z,23.400000
Pressure,2015-12-09T06:59:42.410064Z,102820
Temperature,2015-12-09T06:59:46.691715Z,11.600000
Humidity,2015-12-09T06:59:46.692042Z,77
IndoorTemperature,2015-12-09T07:59:42.148421Z,23.400000
Pressure,2015-12-09T07:59:42.154172Z,102860
Humidity,2015-12-09T07:59:51.846813Z,77
Temperature,2015-12-09T07:59:51.846871Z,11.800000
IndoorTemperature,2015-12-09T08:59:41.895315Z,23.500000
Pressure,2015-12-09T08:59:42.049035Z,102919
Temperature,2015-12-09T08:59:56.927970Z,13.200000
Humidity,2015-12-09T08:59:56.928510Z,76
Humidity,2015-12-09T09:59:27.037415Z,71
Temperature,2015-12-09T09:59:27.037721Z,15.700000
IndoorTemperature,2015-12-09T09:59:41.645729Z,23.500000
Pressure,2015-12-09T09:59:41.797469Z,102950
Temperature,2015-12-09T10:59:32.117957Z,17.500000
Humidity,2015-12-09T10:59:32.119852Z,67
IndoorTemperature,2015-12-09T10:59:40.816243Z,23.500000
Pressure,2015-12-09T10:59:40.966119Z,102982
Temperature,2015-12-09T11:44:27.071814Z,19.900000
Humidity,2015-12-09T11:44:27.072453Z,68
IndoorTemperature,2015-12-09T11:44:32.017952Z,23.400000
Pressure,2015-12-09T11:44:32.019197Z,102923
